"Scenario","Replication","StepScale","Success","PNIE","SelectedStartMediator","SelectedStartOutcome","CandidateRootsMediator","CandidateRootsOutcome"
"Symmetric bimodal",60,0.1,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",60,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",61,0.05,TRUE,-0.356952644295093,1,1,1,1
"Asymmetric mixture",61,0.1,TRUE,-0.356952644295093,1,1,1,1
"Asymmetric mixture",61,0.2,TRUE,-0.356952644295093,1,1,1,1
"Symmetric bimodal",61,0.05,TRUE,-0.365930649609732,1,3,1,1
"Symmetric bimodal",61,0.1,TRUE,-0.365930649609732,1,5,1,1
"Symmetric bimodal",61,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",62,0.05,TRUE,-0.288510406459015,1,1,1,1
"Asymmetric mixture",62,0.1,TRUE,-0.288510406459015,1,1,1,1
"Asymmetric mixture",62,0.2,TRUE,-0.288510406459015,1,1,1,1
"Symmetric bimodal",62,0.05,TRUE,-0.274635521138143,1,1,1,1
"Symmetric bimodal",62,0.1,TRUE,-0.274635521138143,1,1,1,1
"Symmetric bimodal",62,0.2,TRUE,-0.274635521138143,1,1,1,1
"Asymmetric mixture",63,0.05,TRUE,-0.33376551992201,1,1,1,1
"Asymmetric mixture",63,0.1,TRUE,-0.33376551992201,1,1,1,1
"Asymmetric mixture",63,0.2,TRUE,-0.33376551992201,1,1,1,1
"Symmetric bimodal",63,0.05,TRUE,-0.256341969196873,1,1,1,1
"Symmetric bimodal",63,0.1,TRUE,-0.256341969196873,1,1,1,1
"Symmetric bimodal",63,0.2,TRUE,-0.256341969196873,1,1,1,1
"Asymmetric mixture",64,0.05,TRUE,-0.369307307213318,1,5,1,1
"Asymmetric mixture",64,0.1,TRUE,-0.369307307213318,1,5,1,1
"Asymmetric mixture",64,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",64,0.05,TRUE,-0.320192168841768,1,1,1,1
"Symmetric bimodal",64,0.1,TRUE,-0.320192168841768,1,1,1,1
"Symmetric bimodal",64,0.2,TRUE,-0.320192168841768,1,1,1,1
"Asymmetric mixture",65,0.05,TRUE,-0.306755546481183,1,1,1,1
"Asymmetric mixture",65,0.1,TRUE,-0.306755546481183,1,1,1,1
"Asymmetric mixture",65,0.2,TRUE,-0.306755546481183,1,1,1,1
"Symmetric bimodal",65,0.05,TRUE,-0.329748920945368,1,1,1,1
"Symmetric bimodal",65,0.1,TRUE,-0.329748920945368,1,1,1,1
"Symmetric bimodal",65,0.2,TRUE,-0.329748920945368,1,1,1,1
"Asymmetric mixture",66,0.05,TRUE,-0.40447073015507,1,1,1,1
"Asymmetric mixture",66,0.1,TRUE,-0.40447073015507,1,1,1,1
"Asymmetric mixture",66,0.2,TRUE,-0.40447073015507,1,1,1,1
"Symmetric bimodal",66,0.05,TRUE,-0.331869101662489,1,1,1,1
"Symmetric bimodal",66,0.1,TRUE,-0.331869101662489,1,1,1,1
"Symmetric bimodal",66,0.2,TRUE,-0.331869101662489,1,1,1,1
"Asymmetric mixture",67,0.05,TRUE,-0.29518744286689,1,1,1,1
"Asymmetric mixture",67,0.1,TRUE,-0.29518744286689,1,1,1,1
"Asymmetric mixture",67,0.2,TRUE,-0.29518744286689,1,1,1,1
"Symmetric bimodal",67,0.05,TRUE,-0.294510796225809,1,1,1,1
"Symmetric bimodal",67,0.1,TRUE,-0.294510796225809,1,1,1,1
"Symmetric bimodal",67,0.2,TRUE,-0.294510796225809,1,1,1,1
"Asymmetric mixture",68,0.05,TRUE,-0.288316274997636,1,1,1,1
"Asymmetric mixture",68,0.1,TRUE,-0.288316274997636,1,1,1,1
"Asymmetric mixture",68,0.2,TRUE,-0.288316274997636,1,1,1,1
"Symmetric bimodal",68,0.05,TRUE,-0.325854630682356,1,1,1,1
"Symmetric bimodal",68,0.1,TRUE,-0.325854630682356,1,1,1,1
"Symmetric bimodal",68,0.2,TRUE,-0.325854630682356,1,1,1,1
"Asymmetric mixture",69,0.05,TRUE,-0.367165463079645,1,1,1,1
"Asymmetric mixture",69,0.1,TRUE,-0.367165463079645,1,1,1,1
"Asymmetric mixture",69,0.2,TRUE,-0.367165463079645,1,1,1,1
"Symmetric bimodal",69,0.05,TRUE,-0.326569037178186,1,1,1,1
"Symmetric bimodal",69,0.1,TRUE,-0.326569037178186,1,1,1,1
"Symmetric bimodal",69,0.2,TRUE,-0.326569037178186,1,1,1,1
"Asymmetric mixture",70,0.05,TRUE,-0.284744885137093,1,3,1,1
"Asymmetric mixture",70,0.1,TRUE,-0.284744885137093,1,6,1,1
"Asymmetric mixture",70,0.2,TRUE,-0.284744885137093,1,6,1,1
"Symmetric bimodal",70,0.05,TRUE,-0.312693387648684,1,1,1,1
"Symmetric bimodal",70,0.1,TRUE,-0.312693387648684,1,1,1,1
"Symmetric bimodal",70,0.2,TRUE,-0.312693387648684,1,1,1,1
"Asymmetric mixture",71,0.05,TRUE,-0.313475628833858,1,1,1,1
"Asymmetric mixture",71,0.1,TRUE,-0.313475628833858,1,1,1,1
"Asymmetric mixture",71,0.2,TRUE,-0.313475628833858,1,1,1,1
"Symmetric bimodal",71,0.05,TRUE,-0.29456022047994,1,1,1,1
"Symmetric bimodal",71,0.1,TRUE,-0.29456022047994,1,1,1,1
"Symmetric bimodal",71,0.2,TRUE,-0.29456022047994,1,1,1,1
"Asymmetric mixture",72,0.05,TRUE,-0.309981053051458,1,1,1,1
"Asymmetric mixture",72,0.1,TRUE,-0.309981053051458,1,1,1,1
"Asymmetric mixture",72,0.2,TRUE,-0.309981053051458,1,1,1,1
"Symmetric bimodal",72,0.05,TRUE,-0.326952168768872,1,1,1,1
"Symmetric bimodal",72,0.1,TRUE,-0.326952168768872,1,1,1,1
"Symmetric bimodal",72,0.2,TRUE,-0.326952168768872,1,1,1,2
"Asymmetric mixture",73,0.05,TRUE,-0.310270029070162,1,1,1,1
"Asymmetric mixture",73,0.1,TRUE,-0.310270029070162,1,1,1,1
"Asymmetric mixture",73,0.2,TRUE,-0.310270029070162,1,1,1,1
"Symmetric bimodal",73,0.05,TRUE,-0.32348474950399,1,1,1,1
"Symmetric bimodal",73,0.1,TRUE,-0.32348474950399,1,1,1,2
"Symmetric bimodal",73,0.2,TRUE,-0.32348474950399,1,1,1,1
"Asymmetric mixture",74,0.05,TRUE,-0.316338375088887,1,1,1,1
"Asymmetric mixture",74,0.1,TRUE,-0.316338375088887,1,1,1,1
"Asymmetric mixture",74,0.2,TRUE,-0.316338375088887,1,1,1,1
"Symmetric bimodal",74,0.05,TRUE,-0.36783951416159,1,1,1,1
"Symmetric bimodal",74,0.1,TRUE,-0.36783951416159,1,1,1,1
"Symmetric bimodal",74,0.2,TRUE,-0.36783951416159,1,1,1,1
"Asymmetric mixture",75,0.05,TRUE,-0.365161417274359,1,1,1,1
"Asymmetric mixture",75,0.1,TRUE,-0.365161417274359,1,1,1,1
"Asymmetric mixture",75,0.2,TRUE,-0.365161417274359,1,1,1,1
"Symmetric bimodal",75,0.05,TRUE,-0.315237047215115,1,1,1,1
"Symmetric bimodal",75,0.1,TRUE,-0.315237047215115,1,1,1,1
"Symmetric bimodal",75,0.2,TRUE,-0.315237047215115,1,1,1,2
"Asymmetric mixture",76,0.05,TRUE,-0.372552681257376,1,1,1,1
"Asymmetric mixture",76,0.1,TRUE,-0.372552681257376,1,1,1,1
"Asymmetric mixture",76,0.2,TRUE,-0.372552681257376,1,1,1,1
"Symmetric bimodal",76,0.05,TRUE,-0.291057411863113,1,1,1,1
"Symmetric bimodal",76,0.1,TRUE,-0.291057411863113,1,1,1,1
"Symmetric bimodal",76,0.2,TRUE,-0.291057411863113,1,1,1,1
"Asymmetric mixture",77,0.05,TRUE,-0.318035597530591,1,1,1,1
"Asymmetric mixture",77,0.1,TRUE,-0.318035597530591,1,1,1,1
"Asymmetric mixture",77,0.2,TRUE,-0.318035597530591,1,1,1,1
"Symmetric bimodal",77,0.05,TRUE,-0.322346419451012,1,1,1,1
"Symmetric bimodal",77,0.1,TRUE,-0.322346419451012,1,1,1,1
"Symmetric bimodal",77,0.2,TRUE,-0.322346419451012,1,1,1,1
"Asymmetric mixture",78,0.05,TRUE,-0.346331023817826,1,1,1,1
"Asymmetric mixture",78,0.1,TRUE,-0.346331023817826,1,1,1,1
"Asymmetric mixture",78,0.2,TRUE,-0.346331023817826,1,1,1,1
"Symmetric bimodal",78,0.05,TRUE,-0.3048890485092,1,1,1,1
"Symmetric bimodal",78,0.1,TRUE,-0.3048890485092,1,1,1,1
"Symmetric bimodal",78,0.2,TRUE,-0.3048890485092,1,1,1,1
"Asymmetric mixture",79,0.05,TRUE,-0.321684227647011,1,1,1,1
"Asymmetric mixture",79,0.1,TRUE,-0.321684227647011,1,1,1,1
"Asymmetric mixture",79,0.2,TRUE,-0.321684227647011,1,1,1,1
"Symmetric bimodal",79,0.05,TRUE,-0.337188730204653,1,1,1,1
"Symmetric bimodal",79,0.1,TRUE,-0.337188730204653,1,1,1,1
"Symmetric bimodal",79,0.2,TRUE,-0.337188730204653,1,1,1,1
"Asymmetric mixture",80,0.05,TRUE,-0.334240012621295,1,1,1,1
"Asymmetric mixture",80,0.1,TRUE,-0.334240012621295,1,1,1,1
"Asymmetric mixture",80,0.2,TRUE,-0.334240012621295,1,1,1,1
"Symmetric bimodal",80,0.05,TRUE,-0.361752612391916,1,1,1,1
"Symmetric bimodal",80,0.1,TRUE,-0.361752612391916,1,1,1,1
"Symmetric bimodal",80,0.2,TRUE,-0.361752612391916,1,1,1,1
"Asymmetric mixture",81,0.05,TRUE,-0.306477711139348,1,1,1,1
"Asymmetric mixture",81,0.1,TRUE,-0.306477711139348,1,1,1,1
"Asymmetric mixture",81,0.2,TRUE,-0.306477711139348,1,1,1,1
"Symmetric bimodal",81,0.05,TRUE,-0.261893229301844,1,1,1,1
"Symmetric bimodal",81,0.1,TRUE,-0.261893229301844,1,1,1,1
"Symmetric bimodal",81,0.2,TRUE,-0.261893229301844,1,1,1,1
"Asymmetric mixture",82,0.05,TRUE,-0.378209739191869,1,1,1,1
"Asymmetric mixture",82,0.1,TRUE,-0.378209739191869,1,1,1,1
"Asymmetric mixture",82,0.2,TRUE,-0.378209739191869,1,1,1,1
"Symmetric bimodal",82,0.05,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",82,0.1,TRUE,-0.31989209477537,4,1,1,1
"Symmetric bimodal",82,0.2,TRUE,-1.19628782555142,5,1,1,1
"Asymmetric mixture",83,0.05,TRUE,-0.247209481711571,1,1,1,1
"Asymmetric mixture",83,0.1,TRUE,-0.247209481711571,1,1,1,1
"Asymmetric mixture",83,0.2,TRUE,-0.247209481711571,1,1,1,1
"Symmetric bimodal",83,0.05,TRUE,-0.313454843964207,1,1,1,1
"Symmetric bimodal",83,0.1,TRUE,-0.313454843964207,1,1,1,1
"Symmetric bimodal",83,0.2,TRUE,-0.313454843964207,1,1,1,1
"Asymmetric mixture",84,0.05,TRUE,-0.290896530957193,1,1,1,1
"Asymmetric mixture",84,0.1,TRUE,-0.290896530957193,1,1,1,1
"Asymmetric mixture",84,0.2,TRUE,-0.290896530957193,1,1,1,1
"Symmetric bimodal",84,0.05,TRUE,-0.342410097779881,1,5,1,1
"Symmetric bimodal",84,0.1,TRUE,-0.32002303978871,1,4,1,1
"Symmetric bimodal",84,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",85,0.05,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",85,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",85,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",85,0.05,TRUE,-0.361496637831173,3,1,1,1
"Symmetric bimodal",85,0.1,TRUE,-0.361496637831185,3,1,1,1
"Symmetric bimodal",85,0.2,TRUE,-0.361496637831173,3,1,1,1
"Asymmetric mixture",86,0.05,TRUE,-0.371786915074952,1,1,1,1
"Asymmetric mixture",86,0.1,TRUE,-0.371786915074952,1,1,1,1
"Asymmetric mixture",86,0.2,TRUE,-0.371786915074952,1,1,1,1
"Symmetric bimodal",86,0.05,TRUE,-0.304881044578495,1,1,1,1
"Symmetric bimodal",86,0.1,TRUE,-0.304881044578495,1,1,1,1
"Symmetric bimodal",86,0.2,TRUE,-0.304881044578495,1,1,1,1
"Asymmetric mixture",87,0.05,TRUE,-0.322398257630478,1,1,1,1
"Asymmetric mixture",87,0.1,TRUE,-0.322398257630478,1,1,1,1
"Asymmetric mixture",87,0.2,TRUE,-0.322398257630478,1,1,1,1
"Symmetric bimodal",87,0.05,TRUE,-0.289100555947935,1,1,1,1
"Symmetric bimodal",87,0.1,TRUE,-0.289100555947935,1,1,1,2
"Symmetric bimodal",87,0.2,TRUE,-0.289100555947935,1,1,1,1
"Asymmetric mixture",88,0.05,TRUE,-0.288449413948575,1,1,1,1
"Asymmetric mixture",88,0.1,TRUE,-0.288449413948575,1,1,1,1
"Asymmetric mixture",88,0.2,TRUE,-0.288449413948575,1,1,1,1
"Symmetric bimodal",88,0.05,TRUE,-0.335854015563814,1,1,1,1
"Symmetric bimodal",88,0.1,TRUE,-0.335854015563814,1,1,1,1
"Symmetric bimodal",88,0.2,TRUE,-0.335854015563814,1,1,1,1
"Asymmetric mixture",89,0.05,TRUE,-0.294873801156538,1,4,1,1
"Asymmetric mixture",89,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",89,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",89,0.05,TRUE,-0.336799432608338,1,1,1,1
"Symmetric bimodal",89,0.1,TRUE,-0.336799432608338,1,1,1,1
"Symmetric bimodal",89,0.2,TRUE,-0.336799432608338,1,1,1,1
"Asymmetric mixture",90,0.05,TRUE,-0.273686754586727,1,1,1,1
"Asymmetric mixture",90,0.1,TRUE,-0.273686754586727,1,1,1,1
"Asymmetric mixture",90,0.2,TRUE,-0.273686754586727,1,1,1,1
"Symmetric bimodal",90,0.05,TRUE,-0.283711257829335,1,2,1,1
"Symmetric bimodal",90,0.1,TRUE,-0.283711257829335,1,4,1,1
"Symmetric bimodal",90,0.2,TRUE,-0.295602471272966,1,5,1,1
"Asymmetric mixture",91,0.05,TRUE,-0.272035096374653,1,1,1,1
"Asymmetric mixture",91,0.1,TRUE,-0.272035096374653,1,1,1,1
"Asymmetric mixture",91,0.2,TRUE,-0.272035096374653,1,1,1,1
"Symmetric bimodal",91,0.05,TRUE,-0.278647356133454,1,1,1,1
"Symmetric bimodal",91,0.1,TRUE,-0.278647356133454,1,1,1,1
"Symmetric bimodal",91,0.2,TRUE,-0.278647356133454,1,1,1,1
"Asymmetric mixture",92,0.05,TRUE,-0.274629369046148,2,1,1,1
"Asymmetric mixture",92,0.1,TRUE,-0.274629369046159,4,1,1,1
"Asymmetric mixture",92,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",92,0.05,TRUE,-0.327252654178707,2,1,1,1
"Symmetric bimodal",92,0.1,TRUE,-0.327252654178707,2,1,1,1
"Symmetric bimodal",92,0.2,TRUE,-0.327252654178707,4,1,1,1
"Asymmetric mixture",93,0.05,TRUE,-0.344251900122722,1,1,1,1
"Asymmetric mixture",93,0.1,TRUE,-0.344251900122722,1,1,1,1
"Asymmetric mixture",93,0.2,TRUE,-0.344251900122722,1,1,1,1
"Symmetric bimodal",93,0.05,TRUE,-0.27520862465116,1,1,1,1
"Symmetric bimodal",93,0.1,TRUE,-0.27520862465116,1,1,1,1
"Symmetric bimodal",93,0.2,TRUE,-0.27520862465116,1,1,1,1
"Asymmetric mixture",94,0.05,TRUE,-0.343385452867403,1,2,1,1
"Asymmetric mixture",94,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",94,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",94,0.05,TRUE,-0.318905432199799,1,1,1,1
"Symmetric bimodal",94,0.1,TRUE,-0.318905432199799,1,1,1,1
"Symmetric bimodal",94,0.2,TRUE,-0.318905432199799,1,1,1,1
"Asymmetric mixture",95,0.05,TRUE,-0.357044650143792,1,1,1,1
"Asymmetric mixture",95,0.1,TRUE,-0.357044650143792,1,1,1,1
"Asymmetric mixture",95,0.2,TRUE,-0.357044650143792,1,1,1,1
"Symmetric bimodal",95,0.05,TRUE,-0.326230099098717,1,1,1,1
"Symmetric bimodal",95,0.1,TRUE,-0.326230099098717,1,1,1,1
"Symmetric bimodal",95,0.2,TRUE,-0.326230099098717,1,1,1,1
"Asymmetric mixture",96,0.05,TRUE,-0.301282816786591,1,1,1,1
"Asymmetric mixture",96,0.1,TRUE,-0.301282816786591,1,1,1,1
"Asymmetric mixture",96,0.2,TRUE,-0.301282816786591,1,1,1,1
"Symmetric bimodal",96,0.05,TRUE,-0.328738274208678,1,3,1,1
"Symmetric bimodal",96,0.1,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",96,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",97,0.05,TRUE,-0.32048189753799,1,1,1,1
"Asymmetric mixture",97,0.1,TRUE,-0.32048189753799,1,1,1,1
"Asymmetric mixture",97,0.2,TRUE,-0.32048189753799,1,1,1,1
"Symmetric bimodal",97,0.05,TRUE,-0.258740648274557,1,1,1,1
"Symmetric bimodal",97,0.1,TRUE,-0.258740648274557,1,1,1,1
"Symmetric bimodal",97,0.2,TRUE,-0.258740648274557,1,1,1,1
"Asymmetric mixture",98,0.05,TRUE,-0.389514918788218,1,1,1,1
"Asymmetric mixture",98,0.1,TRUE,-0.389514918788218,1,1,1,1
"Asymmetric mixture",98,0.2,TRUE,-0.389514918788218,1,1,1,1
"Symmetric bimodal",98,0.05,TRUE,-0.288606402283385,1,1,1,1
"Symmetric bimodal",98,0.1,TRUE,-0.288606402283385,1,1,1,1
"Symmetric bimodal",98,0.2,TRUE,-0.288606402283385,1,1,1,1
"Asymmetric mixture",99,0.05,TRUE,-0.262771419823908,1,1,1,1
"Asymmetric mixture",99,0.1,TRUE,-0.262771419823908,1,1,1,1
"Asymmetric mixture",99,0.2,TRUE,-0.262771419823908,1,1,1,1
"Symmetric bimodal",99,0.05,TRUE,-0.291852401176649,1,1,1,1
"Symmetric bimodal",99,0.1,TRUE,-0.291852401176649,1,1,1,1
"Symmetric bimodal",99,0.2,TRUE,-0.291852401176649,1,1,1,1
"Asymmetric mixture",100,0.05,TRUE,-0.266071956787731,1,1,1,1
"Asymmetric mixture",100,0.1,TRUE,-0.266071956787731,1,1,1,1
"Asymmetric mixture",100,0.2,TRUE,-0.266071956787731,1,1,1,1
"Symmetric bimodal",100,0.05,TRUE,-0.347143396870636,1,1,1,1
"Symmetric bimodal",100,0.1,TRUE,-0.347143396870636,1,1,1,1
"Symmetric bimodal",100,0.2,TRUE,-0.347143396870636,1,1,1,1
"Asymmetric mixture",101,0.05,TRUE,-0.315358600835795,1,1,1,1
"Asymmetric mixture",101,0.1,TRUE,-0.315358600835795,1,1,1,1
"Asymmetric mixture",101,0.2,TRUE,-0.315358600835795,1,1,1,1
"Symmetric bimodal",101,0.05,TRUE,-0.239515749866871,1,1,1,1
"Symmetric bimodal",101,0.1,TRUE,-0.239515749866871,1,1,1,1
"Symmetric bimodal",101,0.2,TRUE,-0.239515749866871,1,1,1,1
"Asymmetric mixture",102,0.05,TRUE,-0.357631559277802,1,1,1,1
"Asymmetric mixture",102,0.1,TRUE,-0.357631559277802,1,1,1,1
"Asymmetric mixture",102,0.2,TRUE,-0.357631559277802,1,1,1,1
"Symmetric bimodal",102,0.05,TRUE,-0.335959199508651,1,1,1,1
"Symmetric bimodal",102,0.1,TRUE,-0.335959199508651,1,1,1,1
"Symmetric bimodal",102,0.2,TRUE,-0.335959199508651,1,1,1,1
"Asymmetric mixture",103,0.05,TRUE,-0.311485847826015,1,6,1,1
"Asymmetric mixture",103,0.1,TRUE,-0.311485847826015,1,6,1,1
"Asymmetric mixture",103,0.2,TRUE,-0.311485847826015,1,6,1,1
"Symmetric bimodal",103,0.05,TRUE,-0.287952885372603,1,1,1,1
"Symmetric bimodal",103,0.1,TRUE,-0.287952885372603,1,1,1,1
"Symmetric bimodal",103,0.2,TRUE,-0.287952885372603,1,1,1,1
"Asymmetric mixture",104,0.05,TRUE,-0.318001419368626,1,1,1,1
"Asymmetric mixture",104,0.1,TRUE,-0.318001419368626,1,1,1,1
"Asymmetric mixture",104,0.2,TRUE,-0.318001419368626,1,1,1,1
"Symmetric bimodal",104,0.05,TRUE,-0.31360593024194,3,1,1,1
"Symmetric bimodal",104,0.1,TRUE,-0.31360593024194,3,1,1,1
"Symmetric bimodal",104,0.2,TRUE,-0.313605930241939,3,1,1,1
"Asymmetric mixture",105,0.05,TRUE,-0.322705255602399,1,1,1,1
"Asymmetric mixture",105,0.1,TRUE,-0.322705255602399,1,1,1,1
"Asymmetric mixture",105,0.2,TRUE,-0.322705255602399,1,1,1,1
"Symmetric bimodal",105,0.05,TRUE,-0.326208932363066,1,4,1,1
"Symmetric bimodal",105,0.1,TRUE,-0.326208932363066,1,4,1,1
"Symmetric bimodal",105,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",106,0.05,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",106,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",106,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",106,0.05,TRUE,-0.303474081146155,1,1,1,1
"Symmetric bimodal",106,0.1,TRUE,-0.303474081146155,1,1,1,1
"Symmetric bimodal",106,0.2,TRUE,-0.303474081146155,1,1,1,1
"Asymmetric mixture",107,0.05,TRUE,-0.363260713682247,1,1,1,1
"Asymmetric mixture",107,0.1,TRUE,-0.363260713682247,1,1,1,2
"Asymmetric mixture",107,0.2,TRUE,-0.363260713682247,1,1,1,1
"Symmetric bimodal",107,0.05,TRUE,-0.395637673889155,1,1,1,1
"Symmetric bimodal",107,0.1,TRUE,-0.395637673889155,1,1,1,1
"Symmetric bimodal",107,0.2,TRUE,-0.395637673889155,1,1,1,1
"Asymmetric mixture",108,0.05,TRUE,-0.289311412035374,1,1,1,1
"Asymmetric mixture",108,0.1,TRUE,-0.289311412035374,1,1,1,1
"Asymmetric mixture",108,0.2,TRUE,-0.289311412035374,1,1,1,1
"Symmetric bimodal",108,0.05,TRUE,-0.324345233724022,1,1,1,1
"Symmetric bimodal",108,0.1,TRUE,-0.324345233724022,1,1,1,1
"Symmetric bimodal",108,0.2,TRUE,-0.324345233724022,1,1,1,1
"Asymmetric mixture",109,0.05,TRUE,-0.320209952848676,1,1,1,1
"Asymmetric mixture",109,0.1,TRUE,-0.320209952848676,1,1,1,1
"Asymmetric mixture",109,0.2,TRUE,-0.320209952848676,1,1,1,1
"Symmetric bimodal",109,0.05,TRUE,-0.306161150578908,1,1,1,1
"Symmetric bimodal",109,0.1,TRUE,-0.306161150578908,1,1,1,1
"Symmetric bimodal",109,0.2,TRUE,-0.306161150578908,1,1,1,1
"Asymmetric mixture",110,0.05,TRUE,-0.320505421066598,1,1,1,1
"Asymmetric mixture",110,0.1,TRUE,-0.320505421066598,1,1,1,1
"Asymmetric mixture",110,0.2,TRUE,-0.320505421066598,1,1,1,1
"Symmetric bimodal",110,0.05,TRUE,-0.295757975599374,1,1,1,1
"Symmetric bimodal",110,0.1,TRUE,-0.295757975599374,1,1,1,1
"Symmetric bimodal",110,0.2,TRUE,-0.295757975599374,1,1,1,2
"Asymmetric mixture",111,0.05,TRUE,-0.32703534916857,1,4,1,1
"Asymmetric mixture",111,0.1,TRUE,-0.32703534916857,1,7,1,1
"Asymmetric mixture",111,0.2,TRUE,-0.32703534916857,1,4,1,1
"Symmetric bimodal",111,0.05,TRUE,-0.288733041612811,1,1,1,1
"Symmetric bimodal",111,0.1,TRUE,-0.288733041612811,1,1,1,1
"Symmetric bimodal",111,0.2,TRUE,-0.288733041612811,1,1,1,2
"Asymmetric mixture",112,0.05,TRUE,-0.368339888766808,1,1,1,1
"Asymmetric mixture",112,0.1,TRUE,-0.368339888766808,1,1,1,1
"Asymmetric mixture",112,0.2,TRUE,-0.368339888766808,1,1,1,1
"Symmetric bimodal",112,0.05,TRUE,-0.341987268166855,1,1,1,1
"Symmetric bimodal",112,0.1,TRUE,-0.341987268166855,1,1,1,1
"Symmetric bimodal",112,0.2,TRUE,-0.341987268166855,1,1,1,1
"Asymmetric mixture",113,0.05,TRUE,-0.323774469398639,1,1,1,1
"Asymmetric mixture",113,0.1,TRUE,-0.323774469398639,1,1,1,1
"Asymmetric mixture",113,0.2,TRUE,-0.323774469398639,1,1,1,1
"Symmetric bimodal",113,0.05,TRUE,-0.31877967711269,1,1,1,1
"Symmetric bimodal",113,0.1,TRUE,-0.31877967711269,1,1,1,1
"Symmetric bimodal",113,0.2,TRUE,-0.31877967711269,1,1,1,1
"Asymmetric mixture",114,0.05,TRUE,-0.303829213751286,1,1,1,1
"Asymmetric mixture",114,0.1,TRUE,-0.303829213751286,1,1,1,1
"Asymmetric mixture",114,0.2,TRUE,-0.303829213751286,1,1,1,1
"Symmetric bimodal",114,0.05,TRUE,-0.374187879603239,1,1,1,1
"Symmetric bimodal",114,0.1,TRUE,-0.374187879603239,1,1,1,1
"Symmetric bimodal",114,0.2,TRUE,-0.374187879603239,1,1,1,1
"Asymmetric mixture",115,0.05,TRUE,-0.305772346744368,1,1,1,1
"Asymmetric mixture",115,0.1,TRUE,-0.305772346744368,1,1,1,1
"Asymmetric mixture",115,0.2,TRUE,-0.305772346744368,1,1,1,1
"Symmetric bimodal",115,0.05,TRUE,-0.29569736899624,1,1,1,1
"Symmetric bimodal",115,0.1,TRUE,-0.29569736899624,1,1,1,1
"Symmetric bimodal",115,0.2,TRUE,-0.29569736899624,1,1,1,1
"Asymmetric mixture",116,0.05,TRUE,-0.287293770930812,1,1,1,1
"Asymmetric mixture",116,0.1,TRUE,-0.287293770930812,1,1,1,1
"Asymmetric mixture",116,0.2,TRUE,-0.287293770930812,1,1,1,1
"Symmetric bimodal",116,0.05,TRUE,-0.290756731012986,1,1,1,1
"Symmetric bimodal",116,0.1,TRUE,-0.290756731012986,1,1,1,1
"Symmetric bimodal",116,0.2,TRUE,-0.290756731012986,1,1,1,2
"Asymmetric mixture",117,0.05,TRUE,-0.278973782366245,1,1,1,1
"Asymmetric mixture",117,0.1,TRUE,-0.278973782366245,1,1,1,1
"Asymmetric mixture",117,0.2,TRUE,-0.278973782366245,1,1,1,1
"Symmetric bimodal",117,0.05,TRUE,-0.349961072927416,1,1,1,1
"Symmetric bimodal",117,0.1,TRUE,-0.349961072927416,1,1,1,1
"Symmetric bimodal",117,0.2,TRUE,-0.349961072927416,1,1,1,1
"Asymmetric mixture",118,0.05,TRUE,-0.270467287678852,1,1,1,1
"Asymmetric mixture",118,0.1,TRUE,-0.270467287678852,1,1,1,1
"Asymmetric mixture",118,0.2,TRUE,-0.270467287678852,1,1,1,1
"Symmetric bimodal",118,0.05,TRUE,-0.311316576640134,1,1,1,1
"Symmetric bimodal",118,0.1,TRUE,-0.311316576640134,1,1,1,1
"Symmetric bimodal",118,0.2,TRUE,-0.311316576640134,1,1,1,2
"Asymmetric mixture",119,0.05,TRUE,-0.268761890863519,1,1,1,1
"Asymmetric mixture",119,0.1,TRUE,-0.268761890863519,1,1,1,1
"Asymmetric mixture",119,0.2,TRUE,-0.268761890863519,1,1,1,1
"Symmetric bimodal",119,0.05,TRUE,-0.249197208015675,1,1,1,1
"Symmetric bimodal",119,0.1,TRUE,-0.249197208015675,1,1,1,1
"Symmetric bimodal",119,0.2,TRUE,-0.249197208015675,1,1,1,1
"Asymmetric mixture",120,0.05,TRUE,-0.286817571253536,1,1,1,1
"Asymmetric mixture",120,0.1,TRUE,-0.286817571253536,1,1,1,1
