"Study","SampleSize","Scenario","Replication","Method","Success"
"Main",200,"Symmetric bimodal",391,"OLS",TRUE
"Main",200,"Symmetric bimodal",391,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",782,"OLS",TRUE
"Main",500,"Asymmetric mixture",782,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",298,"OLS",TRUE
"Main",200,"Symmetric bimodal",298,"Semiparametric",TRUE
"Main",500,"Skew-normal",90,"OLS",TRUE
"Main",500,"Skew-normal",90,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",51,"OLS",TRUE
"Main",500,"Symmetric bimodal",51,"Semiparametric",TRUE
"Main",200,"Skew-normal",63,"OLS",TRUE
"Main",200,"Skew-normal",63,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",973,"OLS",TRUE
"Main",200,"Asymmetric mixture",973,"Semiparametric",TRUE
"Main",200,"Skew-normal",628,"OLS",TRUE
"Main",200,"Skew-normal",628,"Semiparametric",TRUE
"Main",500,"Gaussian",23,"OLS",TRUE
"Main",500,"Gaussian",23,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",815,"OLS",TRUE
"Main",200,"Symmetric bimodal",815,"Semiparametric",TRUE
"Main",500,"Gaussian",424,"OLS",TRUE
"Main",500,"Gaussian",424,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",421,"OLS",TRUE
"Main",200,"Asymmetric mixture",421,"Semiparametric",TRUE
"Main",500,"Skew-normal",162,"OLS",TRUE
"Main",500,"Skew-normal",162,"Semiparametric",TRUE
"Main",200,"Skew-normal",209,"OLS",TRUE
"Main",200,"Skew-normal",209,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",601,"OLS",TRUE
"Main",500,"Symmetric bimodal",601,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",78,"OLS",TRUE
"Main",500,"Asymmetric mixture",78,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",99,"OLS",TRUE
"Main",500,"Asymmetric mixture",99,"Semiparametric",TRUE
"Main",500,"Gaussian",453,"OLS",TRUE
"Main",500,"Gaussian",453,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",640,"OLS",TRUE
"Main",200,"Symmetric bimodal",640,"Semiparametric",TRUE
"Main",200,"Skew-normal",516,"OLS",TRUE
"Main",200,"Skew-normal",516,"Semiparametric",TRUE
"Main",500,"Skew-normal",620,"OLS",TRUE
"Main",500,"Skew-normal",620,"Semiparametric",TRUE
"Main",500,"Skew-normal",784,"OLS",TRUE
"Main",500,"Skew-normal",784,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",117,"OLS",TRUE
"Main",500,"Asymmetric mixture",117,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",69,"OLS",TRUE
"Main",200,"Asymmetric mixture",69,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",375,"OLS",TRUE
"Main",200,"Symmetric bimodal",375,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",206,"OLS",TRUE
"Main",200,"Asymmetric mixture",206,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",654,"OLS",TRUE
"Main",500,"Symmetric bimodal",654,"Semiparametric",TRUE
"Main",500,"Gaussian",502,"OLS",TRUE
"Main",500,"Gaussian",502,"Semiparametric",TRUE
"Main",500,"Gaussian",598,"OLS",TRUE
"Main",500,"Gaussian",598,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",279,"OLS",TRUE
"Main",200,"Symmetric bimodal",279,"Semiparametric",TRUE
"Main",500,"Gaussian",240,"OLS",TRUE
"Main",500,"Gaussian",240,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",359,"OLS",TRUE
"Main",500,"Symmetric bimodal",359,"Semiparametric",TRUE
"Main",500,"Skew-normal",390,"OLS",TRUE
"Main",500,"Skew-normal",390,"Semiparametric",TRUE
"Main",500,"Skew-normal",283,"OLS",TRUE
"Main",500,"Skew-normal",283,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",501,"OLS",TRUE
"Main",500,"Asymmetric mixture",501,"Semiparametric",TRUE
"Main",500,"Skew-normal",425,"OLS",TRUE
"Main",500,"Skew-normal",425,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",390,"OLS",TRUE
"Main",200,"Symmetric bimodal",390,"Semiparametric",TRUE
"Main",200,"Gaussian",113,"OLS",TRUE
"Main",200,"Gaussian",113,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",518,"OLS",TRUE
"Main",500,"Symmetric bimodal",518,"Semiparametric",TRUE
"Main",500,"Gaussian",612,"OLS",TRUE
"Main",500,"Gaussian",612,"Semiparametric",TRUE
"Main",200,"Skew-normal",554,"OLS",TRUE
"Main",200,"Skew-normal",554,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",913,"OLS",TRUE
"Main",200,"Symmetric bimodal",913,"Semiparametric",FALSE
"Main",500,"Gaussian",207,"OLS",TRUE
"Main",500,"Gaussian",207,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",133,"OLS",TRUE
"Main",500,"Symmetric bimodal",133,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",437,"OLS",TRUE
"Main",200,"Asymmetric mixture",437,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",816,"OLS",TRUE
"Main",200,"Asymmetric mixture",816,"Semiparametric",TRUE
"Main",500,"Skew-normal",448,"OLS",TRUE
"Main",500,"Skew-normal",448,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",513,"OLS",TRUE
"Main",200,"Asymmetric mixture",513,"Semiparametric",FALSE
"Main",200,"Symmetric bimodal",295,"OLS",TRUE
"Main",200,"Symmetric bimodal",295,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",96,"OLS",TRUE
"Main",200,"Symmetric bimodal",96,"Semiparametric",TRUE
"Main",200,"Skew-normal",191,"OLS",TRUE
"Main",200,"Skew-normal",191,"Semiparametric",TRUE
"Main",200,"Gaussian",605,"OLS",TRUE
"Main",200,"Gaussian",605,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",660,"OLS",TRUE
"Main",500,"Symmetric bimodal",660,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",365,"OLS",TRUE
"Main",500,"Asymmetric mixture",365,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",380,"OLS",TRUE
"Main",500,"Symmetric bimodal",380,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",653,"OLS",TRUE
"Main",500,"Symmetric bimodal",653,"Semiparametric",TRUE
"Main",200,"Gaussian",581,"OLS",TRUE
"Main",200,"Gaussian",581,"Semiparametric",TRUE
"Main",500,"Gaussian",872,"OLS",TRUE
"Main",500,"Gaussian",872,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",381,"OLS",TRUE
"Main",200,"Symmetric bimodal",381,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",971,"OLS",TRUE
"Main",200,"Asymmetric mixture",971,"Semiparametric",TRUE
"Main",200,"Gaussian",183,"OLS",TRUE
"Main",200,"Gaussian",183,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",416,"OLS",TRUE
"Main",200,"Asymmetric mixture",416,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",351,"OLS",TRUE
"Main",500,"Asymmetric mixture",351,"Semiparametric",TRUE
"Main",500,"Gaussian",564,"OLS",TRUE
"Main",500,"Gaussian",564,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",947,"OLS",TRUE
"Main",200,"Symmetric bimodal",947,"Semiparametric",TRUE
"Main",200,"Gaussian",697,"OLS",TRUE
"Main",200,"Gaussian",697,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",344,"OLS",TRUE
"Main",200,"Symmetric bimodal",344,"Semiparametric",TRUE
"Main",200,"Skew-normal",714,"OLS",TRUE
"Main",200,"Skew-normal",714,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",258,"OLS",TRUE
"Main",200,"Asymmetric mixture",258,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",815,"OLS",TRUE
"Main",200,"Asymmetric mixture",815,"Semiparametric",TRUE
"Main",200,"Gaussian",936,"OLS",TRUE
"Main",200,"Gaussian",936,"Semiparametric",TRUE
"Main",500,"Skew-normal",560,"OLS",TRUE
"Main",500,"Skew-normal",560,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",201,"OLS",TRUE
"Main",500,"Asymmetric mixture",201,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",378,"OLS",TRUE
"Main",200,"Asymmetric mixture",378,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",895,"OLS",TRUE
"Main",500,"Symmetric bimodal",895,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",75,"OLS",TRUE
"Main",500,"Asymmetric mixture",75,"Semiparametric",TRUE
"Main",200,"Skew-normal",481,"OLS",TRUE
"Main",200,"Skew-normal",481,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",621,"OLS",TRUE
"Main",200,"Symmetric bimodal",621,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",313,"OLS",TRUE
"Main",500,"Asymmetric mixture",313,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",583,"OLS",TRUE
"Main",500,"Symmetric bimodal",583,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",282,"OLS",TRUE
"Main",200,"Asymmetric mixture",282,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",8,"OLS",TRUE
"Main",200,"Symmetric bimodal",8,"Semiparametric",TRUE
"Main",200,"Skew-normal",601,"OLS",TRUE
"Main",200,"Skew-normal",601,"Semiparametric",TRUE
"Main",200,"Skew-normal",740,"OLS",TRUE
"Main",200,"Skew-normal",740,"Semiparametric",TRUE
"Main",200,"Skew-normal",100,"OLS",TRUE
"Main",200,"Skew-normal",100,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",66,"OLS",TRUE
"Main",500,"Asymmetric mixture",66,"Semiparametric",TRUE
"Main",200,"Skew-normal",83,"OLS",TRUE
"Main",200,"Skew-normal",83,"Semiparametric",TRUE
"Main",200,"Skew-normal",237,"OLS",TRUE
"Main",200,"Skew-normal",237,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",806,"OLS",TRUE
"Main",200,"Symmetric bimodal",806,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",49,"OLS",TRUE
"Main",500,"Asymmetric mixture",49,"Semiparametric",TRUE
"Main",200,"Skew-normal",940,"OLS",TRUE
"Main",200,"Skew-normal",940,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",683,"OLS",TRUE
"Main",200,"Asymmetric mixture",683,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",106,"OLS",TRUE
"Main",500,"Asymmetric mixture",106,"Semiparametric",TRUE
"Main",500,"Gaussian",834,"OLS",TRUE
"Main",500,"Gaussian",834,"Semiparametric",TRUE
"Main",500,"Skew-normal",864,"OLS",TRUE
"Main",500,"Skew-normal",864,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",484,"OLS",TRUE
"Main",200,"Symmetric bimodal",484,"Semiparametric",FALSE
"Main",200,"Asymmetric mixture",538,"OLS",TRUE
"Main",200,"Asymmetric mixture",538,"Semiparametric",TRUE
"Main",500,"Gaussian",633,"OLS",TRUE
"Main",500,"Gaussian",633,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",821,"OLS",TRUE
"Main",500,"Symmetric bimodal",821,"Semiparametric",TRUE
"Main",200,"Gaussian",919,"OLS",TRUE
"Main",200,"Gaussian",919,"Semiparametric",TRUE
"Main",200,"Gaussian",984,"OLS",TRUE
"Main",200,"Gaussian",984,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",987,"OLS",TRUE
"Main",500,"Asymmetric mixture",987,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",192,"OLS",TRUE
"Main",200,"Symmetric bimodal",192,"Semiparametric",TRUE
"Main",500,"Gaussian",212,"OLS",TRUE
"Main",500,"Gaussian",212,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",339,"OLS",TRUE
"Main",200,"Asymmetric mixture",339,"Semiparametric",TRUE
"Main",500,"Gaussian",827,"OLS",TRUE
"Main",500,"Gaussian",827,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",578,"OLS",TRUE
"Main",200,"Symmetric bimodal",578,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",176,"OLS",TRUE
"Main",200,"Asymmetric mixture",176,"Semiparametric",TRUE
"Main",200,"Gaussian",5,"OLS",TRUE
"Main",200,"Gaussian",5,"Semiparametric",TRUE
"Main",500,"Gaussian",853,"OLS",TRUE
"Main",500,"Gaussian",853,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",782,"OLS",TRUE
"Main",200,"Asymmetric mixture",782,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",622,"OLS",TRUE
"Main",500,"Symmetric bimodal",622,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",349,"OLS",TRUE
"Main",200,"Symmetric bimodal",349,"Semiparametric",TRUE
"Main",200,"Skew-normal",968,"OLS",TRUE
"Main",200,"Skew-normal",968,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",126,"OLS",TRUE
"Main",500,"Symmetric bimodal",126,"Semiparametric",TRUE
"Main",200,"Gaussian",485,"OLS",TRUE
"Main",200,"Gaussian",485,"Semiparametric",TRUE
"Main",200,"Gaussian",61,"OLS",TRUE
"Main",200,"Gaussian",61,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",139,"OLS",TRUE
"Main",500,"Asymmetric mixture",139,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",612,"OLS",TRUE
"Main",500,"Asymmetric mixture",612,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",252,"OLS",TRUE
"Main",200,"Symmetric bimodal",252,"Semiparametric",TRUE
"Main",200,"Gaussian",45,"OLS",TRUE
"Main",200,"Gaussian",45,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",763,"OLS",TRUE
"Main",500,"Asymmetric mixture",763,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",215,"OLS",TRUE
"Main",200,"Symmetric bimodal",215,"Semiparametric",TRUE
"Main",500,"Skew-normal",912,"OLS",TRUE
"Main",500,"Skew-normal",912,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",719,"OLS",TRUE
"Main",200,"Symmetric bimodal",719,"Semiparametric",TRUE
"Main",200,"Skew-normal",541,"OLS",TRUE
"Main",200,"Skew-normal",541,"Semiparametric",TRUE
"Main",500,"Skew-normal",377,"OLS",TRUE
"Main",500,"Skew-normal",377,"Semiparametric",TRUE
"Main",200,"Gaussian",875,"OLS",TRUE
"Main",200,"Gaussian",875,"Semiparametric",TRUE
"Main",500,"Gaussian",476,"OLS",TRUE
"Main",500,"Gaussian",476,"Semiparametric",TRUE
"Main",200,"Gaussian",789,"OLS",TRUE
"Main",200,"Gaussian",789,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",125,"OLS",TRUE
"Main",200,"Asymmetric mixture",125,"Semiparametric",TRUE
"Main",200,"Gaussian",317,"OLS",TRUE
"Main",200,"Gaussian",317,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",574,"OLS",TRUE
"Main",200,"Symmetric bimodal",574,"Semiparametric",TRUE
"Main",500,"Gaussian",687,"OLS",TRUE
"Main",500,"Gaussian",687,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",285,"OLS",TRUE
"Main",500,"Symmetric bimodal",285,"Semiparametric",TRUE
"Main",500,"Skew-normal",700,"OLS",TRUE
"Main",500,"Skew-normal",700,"Semiparametric",TRUE
"Main",500,"Skew-normal",647,"OLS",TRUE
"Main",500,"Skew-normal",647,"Semiparametric",TRUE
"Main",200,"Skew-normal",630,"OLS",TRUE
"Main",200,"Skew-normal",630,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",582,"OLS",TRUE
"Main",500,"Symmetric bimodal",582,"Semiparametric",TRUE
"Main",200,"Skew-normal",470,"OLS",TRUE
"Main",200,"Skew-normal",470,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",14,"OLS",TRUE
"Main",200,"Symmetric bimodal",14,"Semiparametric",TRUE
"Main",500,"Skew-normal",582,"OLS",TRUE
"Main",500,"Skew-normal",582,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",771,"OLS",TRUE
"Main",200,"Asymmetric mixture",771,"Semiparametric",TRUE
"Main",500,"Gaussian",758,"OLS",TRUE
"Main",500,"Gaussian",758,"Semiparametric",TRUE
"Main",500,"Skew-normal",608,"OLS",TRUE
"Main",500,"Skew-normal",608,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",377,"OLS",TRUE
"Main",500,"Symmetric bimodal",377,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",770,"OLS",TRUE
"Main",200,"Symmetric bimodal",770,"Semiparametric",TRUE
"Main",200,"Skew-normal",221,"OLS",TRUE
"Main",200,"Skew-normal",221,"Semiparametric",TRUE
"Main",200,"Gaussian",381,"OLS",TRUE
"Main",200,"Gaussian",381,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",826,"OLS",TRUE
"Main",500,"Symmetric bimodal",826,"Semiparametric",TRUE
"Main",200,"Skew-normal",89,"OLS",TRUE
"Main",200,"Skew-normal",89,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",653,"OLS",TRUE
"Main",500,"Asymmetric mixture",653,"Semiparametric",TRUE
"Main",200,"Gaussian",888,"OLS",TRUE
"Main",200,"Gaussian",888,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",456,"OLS",TRUE
"Main",200,"Asymmetric mixture",456,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",309,"OLS",TRUE
"Main",200,"Asymmetric mixture",309,"Semiparametric",TRUE
"Main",500,"Gaussian",664,"OLS",TRUE
"Main",500,"Gaussian",664,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",322,"OLS",TRUE
"Main",200,"Asymmetric mixture",322,"Semiparametric",TRUE
"Main",200,"Skew-normal",8,"OLS",TRUE
"Main",200,"Skew-normal",8,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",212,"OLS",TRUE
"Main",200,"Asymmetric mixture",212,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",14,"OLS",TRUE
"Main",500,"Asymmetric mixture",14,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",706,"OLS",TRUE
"Main",500,"Asymmetric mixture",706,"Semiparametric",TRUE
"Main",200,"Skew-normal",447,"OLS",TRUE
"Main",200,"Skew-normal",447,"Semiparametric",TRUE
"Main",200,"Gaussian",665,"OLS",TRUE
"Main",200,"Gaussian",665,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",62,"OLS",TRUE
"Main",200,"Asymmetric mixture",62,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",94,"OLS",TRUE
"Main",500,"Asymmetric mixture",94,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",832,"OLS",TRUE
"Main",200,"Symmetric bimodal",832,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",577,"OLS",TRUE
"Main",200,"Symmetric bimodal",577,"Semiparametric",TRUE
"Main",200,"Skew-normal",602,"OLS",TRUE
"Main",200,"Skew-normal",602,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",366,"OLS",TRUE
"Main",500,"Symmetric bimodal",366,"Semiparametric",TRUE
"Main",500,"Gaussian",815,"OLS",TRUE
"Main",500,"Gaussian",815,"Semiparametric",TRUE
"Main",200,"Skew-normal",635,"OLS",TRUE
"Main",200,"Skew-normal",635,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",10,"OLS",TRUE
"Main",500,"Asymmetric mixture",10,"Semiparametric",TRUE
"Main",500,"Skew-normal",893,"OLS",TRUE
"Main",500,"Skew-normal",893,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",478,"OLS",TRUE
"Main",500,"Asymmetric mixture",478,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",288,"OLS",TRUE
"Main",500,"Asymmetric mixture",288,"Semiparametric",TRUE
"Main",500,"Skew-normal",470,"OLS",TRUE
"Main",500,"Skew-normal",470,"Semiparametric",TRUE
"Main",500,"Skew-normal",956,"OLS",TRUE
"Main",500,"Skew-normal",956,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",780,"OLS",TRUE
"Main",200,"Symmetric bimodal",780,"Semiparametric",FALSE
"Main",200,"Skew-normal",12,"OLS",TRUE
"Main",200,"Skew-normal",12,"Semiparametric",TRUE
"Main",500,"Gaussian",784,"OLS",TRUE
"Main",500,"Gaussian",784,"Semiparametric",TRUE
"Main",500,"Gaussian",865,"OLS",TRUE
"Main",500,"Gaussian",865,"Semiparametric",TRUE
"Main",500,"Skew-normal",664,"OLS",TRUE
"Main",500,"Skew-normal",664,"Semiparametric",TRUE
"Main",200,"Skew-normal",423,"OLS",TRUE
"Main",200,"Skew-normal",423,"Semiparametric",TRUE
"Main",200,"Gaussian",994,"OLS",TRUE
"Main",200,"Gaussian",994,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",709,"OLS",TRUE
"Main",200,"Symmetric bimodal",709,"Semiparametric",TRUE
"Main",500,"Skew-normal",867,"OLS",TRUE
"Main",500,"Skew-normal",867,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",301,"OLS",TRUE
"Main",200,"Symmetric bimodal",301,"Semiparametric",TRUE
"Main",500,"Gaussian",124,"OLS",TRUE
"Main",500,"Gaussian",124,"Semiparametric",TRUE
"Main",500,"Gaussian",819,"OLS",TRUE
"Main",500,"Gaussian",819,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",176,"OLS",TRUE
"Main",500,"Asymmetric mixture",176,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",682,"OLS",TRUE
"Main",200,"Asymmetric mixture",682,"Semiparametric",TRUE
"Main",200,"Gaussian",315,"OLS",TRUE
"Main",200,"Gaussian",315,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",921,"OLS",TRUE
"Main",200,"Asymmetric mixture",921,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",131,"OLS",TRUE
"Main",200,"Symmetric bimodal",131,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",118,"OLS",TRUE
"Main",500,"Symmetric bimodal",118,"Semiparametric",TRUE
"Main",500,"Gaussian",17,"OLS",TRUE
"Main",500,"Gaussian",17,"Semiparametric",TRUE
"Main",500,"Gaussian",284,"OLS",TRUE
"Main",500,"Gaussian",284,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",412,"OLS",TRUE
"Main",200,"Symmetric bimodal",412,"Semiparametric",TRUE
"Main",200,"Gaussian",570,"OLS",TRUE
"Main",200,"Gaussian",570,"Semiparametric",TRUE
"Main",500,"Skew-normal",532,"OLS",TRUE
"Main",500,"Skew-normal",532,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",130,"OLS",TRUE
"Main",500,"Symmetric bimodal",130,"Semiparametric",TRUE
"Main",500,"Skew-normal",843,"OLS",TRUE
"Main",500,"Skew-normal",843,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",888,"OLS",TRUE
"Main",500,"Symmetric bimodal",888,"Semiparametric",TRUE
"Main",200,"Skew-normal",360,"OLS",TRUE
"Main",200,"Skew-normal",360,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",508,"OLS",TRUE
"Main",200,"Asymmetric mixture",508,"Semiparametric",TRUE
"Main",200,"Gaussian",181,"OLS",TRUE
"Main",200,"Gaussian",181,"Semiparametric",TRUE
"Main",200,"Gaussian",336,"OLS",TRUE
"Main",200,"Gaussian",336,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",891,"OLS",TRUE
"Main",500,"Symmetric bimodal",891,"Semiparametric",TRUE
"Main",200,"Gaussian",844,"OLS",TRUE
"Main",200,"Gaussian",844,"Semiparametric",TRUE
"Main",500,"Skew-normal",175,"OLS",TRUE
"Main",500,"Skew-normal",175,"Semiparametric",TRUE
"Main",500,"Gaussian",659,"OLS",TRUE
"Main",500,"Gaussian",659,"Semiparametric",TRUE
"Main",200,"Gaussian",50,"OLS",TRUE
"Main",200,"Gaussian",50,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",357,"OLS",TRUE
"Main",200,"Symmetric bimodal",357,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",605,"OLS",TRUE
"Main",200,"Asymmetric mixture",605,"Semiparametric",TRUE
"Main",500,"Gaussian",921,"OLS",TRUE
"Main",500,"Gaussian",921,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",43,"OLS",TRUE
"Main",500,"Symmetric bimodal",43,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",617,"OLS",TRUE
"Main",500,"Symmetric bimodal",617,"Semiparametric",TRUE
"Main",200,"Gaussian",669,"OLS",TRUE
"Main",200,"Gaussian",669,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",952,"OLS",TRUE
"Main",500,"Symmetric bimodal",952,"Semiparametric",TRUE
"Main",200,"Skew-normal",243,"OLS",TRUE
"Main",200,"Skew-normal",243,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",473,"OLS",TRUE
"Main",200,"Asymmetric mixture",473,"Semiparametric",FALSE
"Main",200,"Symmetric bimodal",510,"OLS",TRUE
"Main",200,"Symmetric bimodal",510,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",388,"OLS",TRUE
"Main",500,"Asymmetric mixture",388,"Semiparametric",TRUE
"Main",200,"Skew-normal",934,"OLS",TRUE
"Main",200,"Skew-normal",934,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",88,"OLS",TRUE
"Main",500,"Asymmetric mixture",88,"Semiparametric",TRUE
"Main",200,"Gaussian",198,"OLS",TRUE
"Main",200,"Gaussian",198,"Semiparametric",TRUE
"Main",200,"Skew-normal",280,"OLS",TRUE
