"Study","SampleSize","Scenario","Replication","Effect","Estimate","StdError","Lower","Upper","Method"
"Comparator",300,"Skew-normal",1,"TNDE",1.18372609570744,0.140957921709636,0.907453645820937,1.45999854559394,"OLS"
"Comparator",300,"Skew-normal",1,"TE",0.757047448030315,0.136153695372003,0.490191108739152,1.02390378732148,"OLS"
"Comparator",300,"Skew-normal",1,"PNIE",-0.368451293514764,0.0688704693234664,-0.503434932987129,-0.233467654042399,"Semiparametric"
"Comparator",300,"Skew-normal",1,"TNIE",0.0944368464293759,0.0351057553677264,0.0256308302585585,0.163242862600193,"Semiparametric"
"Comparator",300,"Skew-normal",1,"PNDE",0.706176470616396,0.110178136437832,0.490231291314505,0.922121649918287,"Semiparametric"
"Comparator",300,"Skew-normal",1,"TNDE",1.16906461056054,0.112295112853892,0.948970233727046,1.38915898739403,"Semiparametric"
"Comparator",300,"Skew-normal",1,"TE",0.800613317045772,0.110843902547019,0.583363260147747,1.0178633739438,"Semiparametric"
"Comparator",300,"Skew-normal",1,"PNIE",-0.427626946851703,NA,-0.641423539630418,-0.231578691724228,"Imai quasi-Bayes"
"Comparator",300,"Skew-normal",1,"TNIE",0.138627434998954,NA,0.0524811963530742,0.251745309372071,"Imai quasi-Bayes"
"Comparator",300,"Skew-normal",1,"PNDE",0.620435362163953,NA,0.273546356441321,0.924010745319525,"Imai quasi-Bayes"
"Comparator",300,"Skew-normal",1,"TNDE",1.18668974401461,NA,0.888330738765268,1.49740285591445,"Imai quasi-Bayes"
"Comparator",300,"Skew-normal",1,"TE",0.759062797162907,NA,0.447531750058343,1.03911127917201,"Imai quasi-Bayes"
"Comparator",300,"Skew-normal",1,"PNIE",-0.426678647677124,NA,-0.656980782782781,-0.211580340432327,"Imai bootstrap"
"Comparator",300,"Skew-normal",1,"TNIE",0.137347859299055,NA,0.0437872658505887,0.236688751317369,"Imai bootstrap"
"Comparator",300,"Skew-normal",1,"PNDE",0.635468532082836,NA,0.32121396718822,0.939210256839353,"Imai bootstrap"
"Comparator",300,"Skew-normal",1,"TNDE",1.19949503905902,NA,0.890783126402133,1.4876368039824,"Imai bootstrap"
"Comparator",300,"Skew-normal",1,"TE",0.772816391381892,NA,0.490369611870159,1.05535863695761,"Imai bootstrap"
