"Study","SampleSize","Scenario","Replication","Method","Success"
"Comparator",300,"Gaussian",22,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",22,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",22,"OLS",TRUE
"Comparator",300,"Skew-normal",22,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",22,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",22,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",22,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",22,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",22,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",22,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",22,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",22,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",22,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",22,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",22,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",22,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",22,"medflex NEM",TRUE
"Comparator",300,"Gaussian",23,"OLS",TRUE
"Comparator",300,"Gaussian",23,"Semiparametric",TRUE
"Comparator",300,"Gaussian",23,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",23,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",23,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",23,"OLS",TRUE
"Comparator",300,"Skew-normal",23,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",23,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",23,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",23,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",23,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",23,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",23,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",23,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",23,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",23,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",23,"Semiparametric",FALSE
"Comparator",300,"Symmetric bimodal",23,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",23,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",23,"medflex NEM",TRUE
"Comparator",300,"Gaussian",24,"OLS",TRUE
"Comparator",300,"Gaussian",24,"Semiparametric",TRUE
"Comparator",300,"Gaussian",24,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",24,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",24,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",24,"OLS",TRUE
"Comparator",300,"Skew-normal",24,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",24,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",24,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",24,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",24,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",24,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",24,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",24,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",24,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",24,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",24,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",24,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",24,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",24,"medflex NEM",TRUE
"Comparator",300,"Gaussian",25,"OLS",TRUE
"Comparator",300,"Gaussian",25,"Semiparametric",TRUE
"Comparator",300,"Gaussian",25,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",25,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",25,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",25,"OLS",TRUE
"Comparator",300,"Skew-normal",25,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",25,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",25,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",25,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",25,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",25,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",25,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",25,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",25,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",25,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",25,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",25,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",25,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",25,"medflex NEM",TRUE
"Comparator",300,"Gaussian",26,"OLS",TRUE
"Comparator",300,"Gaussian",26,"Semiparametric",TRUE
"Comparator",300,"Gaussian",26,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",26,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",26,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",26,"OLS",TRUE
"Comparator",300,"Skew-normal",26,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",26,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",26,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",26,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",26,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",26,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",26,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",26,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",26,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",26,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",26,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",26,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",26,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",26,"medflex NEM",TRUE
"Comparator",300,"Gaussian",27,"OLS",TRUE
"Comparator",300,"Gaussian",27,"Semiparametric",TRUE
"Comparator",300,"Gaussian",27,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",27,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",27,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",27,"OLS",TRUE
"Comparator",300,"Skew-normal",27,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",27,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",27,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",27,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",27,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",27,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",27,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",27,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",27,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",27,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",27,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",27,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",27,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",27,"medflex NEM",TRUE
"Comparator",300,"Gaussian",28,"OLS",TRUE
"Comparator",300,"Gaussian",28,"Semiparametric",TRUE
"Comparator",300,"Gaussian",28,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",28,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",28,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",28,"OLS",TRUE
"Comparator",300,"Skew-normal",28,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",28,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",28,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",28,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",28,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",28,"Semiparametric",FALSE
"Comparator",300,"Asymmetric mixture",28,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",28,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",28,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",28,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",28,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",28,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",28,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",28,"medflex NEM",TRUE
"Comparator",300,"Gaussian",29,"OLS",TRUE
"Comparator",300,"Gaussian",29,"Semiparametric",TRUE
"Comparator",300,"Gaussian",29,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",29,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",29,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",29,"OLS",TRUE
"Comparator",300,"Skew-normal",29,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",29,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",29,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",29,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",29,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",29,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",29,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",29,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",29,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",29,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",29,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",29,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",29,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",29,"medflex NEM",TRUE
"Comparator",300,"Gaussian",30,"OLS",TRUE
"Comparator",300,"Gaussian",30,"Semiparametric",TRUE
"Comparator",300,"Gaussian",30,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",30,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",30,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",30,"OLS",TRUE
"Comparator",300,"Skew-normal",30,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",30,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",30,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",30,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",30,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",30,"Semiparametric",FALSE
"Comparator",300,"Asymmetric mixture",30,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",30,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",30,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",30,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",30,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",30,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",30,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",30,"medflex NEM",TRUE
"Comparator",300,"Gaussian",31,"OLS",TRUE
"Comparator",300,"Gaussian",31,"Semiparametric",TRUE
"Comparator",300,"Gaussian",31,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",31,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",31,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",31,"OLS",TRUE
"Comparator",300,"Skew-normal",31,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",31,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",31,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",31,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",31,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",31,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",31,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",31,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",31,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",31,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",31,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",31,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",31,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",31,"medflex NEM",TRUE
"Comparator",300,"Gaussian",32,"OLS",TRUE
"Comparator",300,"Gaussian",32,"Semiparametric",TRUE
"Comparator",300,"Gaussian",32,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",32,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",32,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",32,"OLS",TRUE
"Comparator",300,"Skew-normal",32,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",32,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",32,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",32,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",32,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",32,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",32,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",32,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",32,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",32,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",32,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",32,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",32,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",32,"medflex NEM",TRUE
"Comparator",300,"Gaussian",33,"OLS",TRUE
"Comparator",300,"Gaussian",33,"Semiparametric",TRUE
"Comparator",300,"Gaussian",33,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",33,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",33,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",33,"OLS",TRUE
"Comparator",300,"Skew-normal",33,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",33,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",33,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",33,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",33,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",33,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",33,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",33,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",33,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",33,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",33,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",33,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",33,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",33,"medflex NEM",TRUE
"Comparator",300,"Gaussian",34,"OLS",TRUE
"Comparator",300,"Gaussian",34,"Semiparametric",TRUE
"Comparator",300,"Gaussian",34,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",34,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",34,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",34,"OLS",TRUE
"Comparator",300,"Skew-normal",34,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",34,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",34,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",34,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",34,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",34,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",34,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",34,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",34,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",34,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",34,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",34,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",34,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",34,"medflex NEM",TRUE
"Comparator",300,"Gaussian",35,"OLS",TRUE
"Comparator",300,"Gaussian",35,"Semiparametric",TRUE
"Comparator",300,"Gaussian",35,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",35,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",35,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",35,"OLS",TRUE
"Comparator",300,"Skew-normal",35,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",35,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",35,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",35,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",35,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",35,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",35,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",35,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",35,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",35,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",35,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",35,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",35,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",35,"medflex NEM",TRUE
"Comparator",300,"Gaussian",36,"OLS",TRUE
"Comparator",300,"Gaussian",36,"Semiparametric",TRUE
"Comparator",300,"Gaussian",36,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",36,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",36,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",36,"OLS",TRUE
"Comparator",300,"Skew-normal",36,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",36,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",36,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",36,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",36,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",36,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",36,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",36,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",36,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",36,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",36,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",36,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",36,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",36,"medflex NEM",TRUE
"Comparator",300,"Gaussian",37,"OLS",TRUE
"Comparator",300,"Gaussian",37,"Semiparametric",TRUE
"Comparator",300,"Gaussian",37,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",37,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",37,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",37,"OLS",TRUE
"Comparator",300,"Skew-normal",37,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",37,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",37,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",37,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",37,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",37,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",37,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",37,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",37,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",37,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",37,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",37,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",37,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",37,"medflex NEM",TRUE
"Comparator",300,"Gaussian",38,"OLS",TRUE
"Comparator",300,"Gaussian",38,"Semiparametric",TRUE
"Comparator",300,"Gaussian",38,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",38,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",38,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",38,"OLS",TRUE
"Comparator",300,"Skew-normal",38,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",38,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",38,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",38,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",38,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",38,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",38,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",38,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",38,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",38,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",38,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",38,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",38,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",38,"medflex NEM",TRUE
"Comparator",300,"Gaussian",39,"OLS",TRUE
"Comparator",300,"Gaussian",39,"Semiparametric",TRUE
"Comparator",300,"Gaussian",39,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",39,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",39,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",39,"OLS",TRUE
"Comparator",300,"Skew-normal",39,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",39,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",39,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",39,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",39,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",39,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",39,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",39,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",39,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",39,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",39,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",39,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",39,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",39,"medflex NEM",TRUE
"Comparator",300,"Gaussian",40,"OLS",TRUE
"Comparator",300,"Gaussian",40,"Semiparametric",TRUE
"Comparator",300,"Gaussian",40,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",40,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",40,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",40,"OLS",TRUE
"Comparator",300,"Skew-normal",40,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",40,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",40,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",40,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",40,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",40,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",40,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",40,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",40,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",40,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",40,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",40,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",40,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",40,"medflex NEM",TRUE
"Comparator",300,"Gaussian",41,"OLS",TRUE
"Comparator",300,"Gaussian",41,"Semiparametric",TRUE
"Comparator",300,"Gaussian",41,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",41,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",41,"medflex NEM",TRUE
